ID,Sex_ Female,Race_ White,Employment class_ ?,Employment class_ Federal-gov,Employment class_ Local-gov,Employment class_ Private,Employment class_ Self-emp-inc,Employment class_ Self-emp-not-inc,Employment class_ State-gov,Employment class_ Without-pay,Occupation_ ?,Occupation_ Adm-clerical,Occupation_ Armed-Forces,Occupation_ Craft-repair,Occupation_ Exec-managerial,Occupation_ Farming-fishing,Occupation_ Handlers-cleaners,Occupation_ Machine-op-inspct,Occupation_ Other-service,Occupation_ Priv-house-serv,Occupation_ Prof-specialty,Occupation_ Protective-serv,Occupation_ Sales,Occupation_ Tech-support,Occupation_ Transport-moving,Married,Age_normalize,Education_years_n,Fnlwgt_normalize,Work_hours_per_week_n,Capital_n,US_born
27212,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0547945205479452,0.6,0.20112956149262748,0.3163265306122449,0.0219735579798048,1
25600,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5068493150684932,0.6,0.2578350243005025,0.3979591836734694,-0.12844462026120232,1
27995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3561643835616438,0.8,0.14172204069304484,0.3469387755102041,-0.12844462026120232,1
39460,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2328767123287671,0.7333333333333333,0.18438349487904665,0.3979591836734694,-0.12844462026120232,1
23699,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1232876712328767,0.5333333333333333,0.033599391800983,0.3979591836734694,-0.12844462026120232,1
29367,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.273972602739726,0.6,0.1521484321370713,0.3979591836734694,0.20718039545380315,0
38747,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.547945205479452,0.6,0.3027317471649414,0.5,0.5862912352100476,1
44572,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2328767123287671,0.8666666666666667,0.24062045223646997,0.5,-0.39962507051181423,1
13630,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.410958904109589,0.5333333333333333,0.16971309618605673,0.4489795918367347,-0.12844462026120232,1
30394,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0958904109589041,0.5333333333333333,0.24488247892583542,0.3979591836734694,-0.12844462026120232,1
21671,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3424657534246575,0.5333333333333333,0.11597655070155688,0.5,-0.12844462026120232,1
40648,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1917808219178082,0.4,0.15180177242648069,0.3979591836734694,-0.12844462026120232,1
28687,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3972602739726027,0.8666666666666667,0.08147018040034049,0.4489795918367347,-0.39962507051181423,1
32632,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0273972602739726,0.4666666666666667,0.4574706883769461,0.3979591836734694,-0.12844462026120232,1
43680,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4931506849315068,0.5333333333333333,0.08999423377907137,0.3469387755102041,0.5862912352100476,1
12944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.136986301369863,0.5333333333333333,0.27521863587687745,0.6020408163265306,-0.12844462026120232,1
8625,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2191780821917808,0.4,0.11861253741179055,0.6530612244897959,-0.12844462026120232,1
41924,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2602739726027397,0.8,0.04029404294461682,0.5,-0.12844462026120232,1
40417,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0821917808219178,0.6,0.1227621571157912,0.24489795918367346,-0.12844462026120232,1
16596,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.136986301369863,0.5333333333333333,0.212743519866004,0.3979591836734694,-0.12844462026120232,1
1197,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0410958904109589,0.13333333333333333,0.1739656841209259,0.3979591836734694,-0.12844462026120232,0
47859,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5753424657534246,0.5333333333333333,0.105514978445317,0.3979591836734694,-0.12844462026120232,1
47294,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1643835616438356,0.8,0.17264769076580905,0.5612244897959183,-0.12844462026120232,1
14811,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0821917808219178,0.5333333333333333,0.0393201350943189,0.3979591836734694,-0.12844462026120232,1
45597,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1917808219178082,0.8,0.1359704069304484,0.3979591836734694,-0.12844462026120232,1
33420,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1232876712328767,0.6,0.06021496334330981,0.3979591836734694,-0.12844462026120232,1
40447,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2328767123287671,0.5333333333333333,0.13004715944973777,0.5,-0.12844462026120232,1
25001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0958904109589041,0.8,0.10876019385485598,0.3979591836734694,-0.12844462026120232,1
9974,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.410958904109589,0.4,0.235461743869958,0.3979591836734694,-0.12844462026120232,0
27676,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3972602739726027,0.8,0.012149393173892749,0.3979591836734694,-0.12844462026120232,1
36654,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3835616438356164,0.5333333333333333,0.14830771712567617,0.6020408163265306,-0.12844462026120232,1
32607,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0821917808219178,0.6,0.2231227175375491,0.3979591836734694,-0.12844462026120232,1
30609,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.4,0.22820763200527197,0.3979591836734694,-0.12844462026120232,1
21580,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0684931506849315,0.6,0.03547083939701804,0.3979591836734694,-0.12844462026120232,1
12462,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4383561643835616,0.6,0.28772326944726656,0.3979591836734694,-0.12844462026120232,1
39847,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2602739726027397,0.06666666666666667,0.09812443367473023,0.3979591836734694,-0.12844462026120232,0
829,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5068493150684932,0.8,0.1343649605974903,0.3979591836734694,-0.12844462026120232,1
47945,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0136986301369863,0.5333333333333333,0.23512194870809194,0.4489795918367347,-0.12844462026120232,1
22003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2602739726027397,0.8,0.18115115049836625,0.5,-0.12844462026120232,1
27490,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1643835616438356,0.5333333333333333,0.31279260138938464,0.29591836734693877,-0.39748642342781887,1
21546,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1917808219178082,0.7333333333333333,0.08078715780224607,0.5510204081632653,-0.12844462026120232,1
14219,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0684931506849315,0.5333333333333333,0.14223430764161565,0.02040816326530612,-0.12844462026120232,1
45999,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3150684931506849,0.5333333333333333,0.0623146571844367,0.4489795918367347,-0.12844462026120232,1
38131,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3972602739726027,0.8,0.15593937917021336,0.3979591836734694,-0.12844462026120232,1
6817,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3835616438356164,0.7333333333333333,0.22994178862681566,0.3469387755102041,-0.12844462026120232,1
6635,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.547945205479452,0.6,0.15310346247837667,0.3979591836734694,-0.12844462026120232,1
34046,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6575342465753424,0.5333333333333333,0.13384840330596667,0.23469387755102042,-0.12844462026120232,1
29370,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.136986301369863,0.6666666666666666,0.07353905241769407,0.3979591836734694,-0.12844462026120232,1
40997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2876712328767123,0.9333333333333333,0.15216988385183558,0.3469387755102041,-0.12844462026120232,1
10082,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3150684931506849,0.9333333333333333,0.01785640736977951,0.37755102040816324,-0.12844462026120232,1
3210,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1095890410958904,0.6666666666666666,0.20853726763502567,0.3979591836734694,0.35888176194520743,1
46315,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6301369863013698,0.5333333333333333,0.09636539306405997,0.3979591836734694,-0.12844462026120232,1
2342,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2602739726027397,0.5333333333333333,0.1315625085806859,0.5204081632653061,-0.12844462026120232,1
47732,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0821917808219178,0.6,0.2856724855158022,0.23469387755102042,-0.12844462026120232,1
8213,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410958904109589,0.5333333333333333,0.2699732625827178,0.3979591836734694,-0.12844462026120232,1
27573,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2876712328767123,0.6,0.14526157362914963,0.3469387755102041,0.797874720053322,1
6886,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0958904109589041,0.8,0.07194905131936627,0.3979591836734694,-0.12844462026120232,1
34686,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4520547945205479,0.8666666666666667,0.10265761003871605,0.5,2.0136242990685522,1
36257,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0136986301369863,0.4,0.3652008566956808,0.07142857142857142,-0.12844462026120232,0
33350,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5753424657534246,0.8,0.14630670117246491,0.3979591836734694,-0.12844462026120232,0
39757,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1643835616438356,0.8,0.14545549713061864,0.4489795918367347,-0.12844462026120232,1
16686,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2328767123287671,0.5333333333333333,0.10082906587220956,0.3979591836734694,-0.12844462026120232,1
20989,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0273972602739726,0.6,0.14157531096405723,0.3979591836734694,-0.12844462026120232,1
28264,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1506849315068493,0.2,0.04119072462176337,0.3979591836734694,-0.12844462026120232,1
41081,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.410958904109589,0.5333333333333333,0.08659370795463907,0.3979591836734694,-0.12844462026120232,1
4767,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.4,0.11376702408083693,0.19387755102040816,-0.12844462026120232,1
33669,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0821917808219178,0.3333333333333333,0.13342966583376809,0.6020408163265306,-0.12844462026120232,1
23977,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.547945205479452,0.5333333333333333,0.052012685686042996,0.3979591836734694,-0.12844462026120232,1
42302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.547945205479452,0.6,0.09064464977072408,0.3979591836734694,-0.12844462026120232,1
10754,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.410958904109589,0.5333333333333333,0.10597576127845355,0.3979591836734694,-0.12844462026120232,1
36293,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2191780821917808,0.5333333333333333,0.1351432288091381,0.3979591836734694,-0.12844462026120232,1
10171,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3287671232876712,0.5333333333333333,0.13756469837172905,0.3469387755102041,-0.12844462026120232,1
45108,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1095890410958904,0.7333333333333333,0.15547688019989567,0.3979591836734694,-0.12844462026120232,1
46045,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0410958904109589,0.5333333333333333,0.0735939688074906,0.3979591836734694,-0.12844462026120232,1
10283,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1917808219178082,1.0,0.36651885005079765,0.5,-0.12844462026120232,0
13415,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4520547945205479,0.8,0.08036584612427579,0.3979591836734694,-0.12844462026120232,1
17268,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4520547945205479,0.6,0.27847243197232213,0.3469387755102041,-0.12844462026120232,1
42584,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3698630136986301,0.6,0.09392590406106703,0.3979591836734694,-0.12844462026120232,1
30061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3150684931506849,0.5333333333333333,0.13807095884016585,0.3979591836734694,-0.12844462026120232,1
30836,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.4666666666666667,0.2156583788681732,0.29591836734693877,-0.12844462026120232,1
13779,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4931506849315068,0.5333333333333333,0.059645205799170764,0.3979591836734694,-0.12844462026120232,0
2444,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3835616438356164,0.5333333333333333,0.0896398514511656,0.3979591836734694,-0.12844462026120232,1
30168,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4931506849315068,0.5333333333333333,0.026171950081001673,0.3979591836734694,-0.12844462026120232,1
31002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4520547945205479,1.0,0.13527708750926715,0.3979591836734694,0.4106370213778952,1
40662,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6438356164383562,0.6,0.18897759411296303,0.3979591836734694,-0.12844462026120232,1
5185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3150684931506849,0.2,0.22923817238254757,0.3979591836734694,-0.12844462026120232,0
11938,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3972602739726027,0.4,0.27587248414289245,0.3979591836734694,-0.12844462026120232,1
5840,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0958904109589041,0.8,0.25932634751091466,0.5,-0.12844462026120232,1
20639,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.726027397260274,0.8,0.09651984541036272,0.5510204081632653,-0.12844462026120232,1
9590,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1506849315068493,0.6,0.0835750226530108,0.23469387755102042,-0.12844462026120232,1
39542,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2328767123287671,0.6,0.008615008649331393,0.7040816326530612,-0.12844462026120232,1
38701,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0136986301369863,0.6,0.1486131895439194,0.19387755102040816,-0.12844462026120232,1
5513,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4931506849315068,0.13333333333333333,0.19957817348087536,0.29591836734693877,-0.12844462026120232,1
22569,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0684931506849315,0.6,0.1018201350943189,0.19387755102040816,-0.12844462026120232,1
39232,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5753424657534246,0.2,0.03851698289354458,0.19387755102040816,-0.12844462026120232,1
641,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.136986301369863,0.4,0.1801180359153189,0.3979591836734694,-0.12844462026120232,1
1090,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4657534246575342,0.8,0.10828396578708915,0.5,2.0136242990685522,1
43505,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7808219178082192,0.8,0.06045350641148851,0.3469387755102041,-0.12844462026120232,1
30126,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0958904109589041,0.6,0.009092094785688789,0.3979591836734694,-0.12844462026120232,1
32805,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2191780821917808,0.7333333333333333,0.14101756638018617,0.3979591836734694,-0.12844462026120232,1
2164,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0684931506849315,0.6,0.003219473351821851,0.19387755102040816,-0.12844462026120232,1
33628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2602739726027397,0.9333333333333333,0.11273905790933304,0.5,-0.12844462026120232,0
25809,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4246575342465753,0.8,0.07666242208737198,0.3979591836734694,14.129060029902279,1
40107,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3972602739726027,0.8666666666666667,0.13979138636426042,0.5,0.797874720053322,1
6345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2465753424657534,0.7333333333333333,0.10610876190999204,0.35714285714285715,-0.12844462026120232,1
13980,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3013698630136986,0.7333333333333333,0.15787603997913177,0.24489795918367346,-0.12844462026120232,1
25465,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5205479452054794,0.5333333333333333,0.14771908207254456,0.3979591836734694,-0.12844462026120232,1
29301,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1232876712328767,0.6,0.1375955888409896,0.3979591836734694,-0.12844462026120232,1
40958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0410958904109589,0.6,0.1402487369230347,0.19387755102040816,-0.12844462026120232,1
41746,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0684931506849315,0.5333333333333333,0.09864957165215958,0.5,-0.12844462026120232,1
36300,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3561643835616438,0.8,0.16251733298552953,0.3979591836734694,-0.12844462026120232,1
4626,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4657534246575342,0.8666666666666667,0.0653118907713007,0.3979591836734694,-0.12844462026120232,1
43571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.136986301369863,0.8,0.26950389906367556,0.29591836734693877,-0.12844462026120232,0
41300,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.136986301369863,0.6,0.1767003487190752,0.3979591836734694,-0.12844462026120232,1
32482,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1506849315068493,0.6,0.031015747274774158,0.3979591836734694,-0.12844462026120232,1
32730,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5616438356164384,0.8,0.013440786402701887,0.5,-0.12844462026120232,1
25593,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3287671232876712,0.8,0.25452030533512726,0.3979591836734694,-0.39591808223288893,1
23262,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5205479452054794,0.8,0.01042639144402647,0.3979591836734694,-0.12844462026120232,1
17833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3972602739726027,0.6,0.21757702023668965,0.23469387755102042,-0.12844462026120232,1
18750,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2465753424657534,0.7333333333333333,0.012665950465416404,0.3979591836734694,-0.12844462026120232,1
32751,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0684931506849315,0.6,0.044761148027128696,0.3469387755102041,-0.12844462026120232,1
10505,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3150684931506849,0.5333333333333333,0.2540801161481644,0.5204081632653061,-0.21755491542767574,1
23951,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3972602739726027,0.8,0.14908855954309563,0.3469387755102041,-0.47276680078445565,0
33213,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.4,0.11095513330953623,0.14285714285714285,-0.37381872903160357,1
45487,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2876712328767123,0.6,0.07283286196765425,0.3979591836734694,-0.12844462026120232,1
24552,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5068493150684932,0.5333333333333333,0.18120091847661934,0.3469387755102041,-0.12844462026120232,1
22422,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2465753424657534,0.5333333333333333,0.08004321233422115,0.3469387755102041,-0.12844462026120232,0
20013,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4657534246575342,0.6,0.12883899887421402,0.3979591836734694,-0.12844462026120232,0
36861,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3424657534246575,0.5333333333333333,0.10973410170515391,0.29591836734693877,-0.12844462026120232,1
33340,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0136986301369863,0.5333333333333333,0.06255148411543425,0.29591836734693877,-0.12844462026120232,1
36651,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958904109589041,0.8,0.02670910101869903,0.3979591836734694,-0.12844462026120232,1
38743,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3972602739726027,0.8666666666666667,0.04652447898075181,0.4489795918367347,-0.12844462026120232,1
10281,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3835616438356164,0.8,0.1406837776984541,0.3979591836734694,-0.12844462026120232,1
8950,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8767123287671232,0.2,0.09449394546802493,0.09183673469387756,-0.12844462026120232,1
8571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6301369863013698,0.8666666666666667,0.12764027705318653,0.45918367346938777,-0.12844462026120232,1
20661,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4383561643835616,0.8,0.19536248249540075,0.3979591836734694,-0.12844462026120232,1
42219,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3835616438356164,0.5333333333333333,0.12096450341854527,0.3979591836734694,-0.12844462026120232,1
